Entity	 X(mm)	 Y(mm)	 Z(mm)	Node ID	Body
Mesh Node 12750	39	216.74	15.363	12750	SYS\Solid17
Mesh Node 12751	39	214.66	15.931	12751	SYS\Solid17
Mesh Node 12752	39	212.58	16.499	12752	SYS\Solid17
Mesh Node 12753	39	218.81	14.794	12753	SYS\Solid17
Mesh Node 12754	39	216.68	13.704	12754	SYS\Solid17
Mesh Node 12755	39	214.58	12.542	12755	SYS\Solid17
Mesh Node 12756	39	212.52	11.309	12756	SYS\Solid17
Mesh Node 12757	39	210.5	17.067	12757	SYS\Solid17
Mesh Node 12758	39	210.5	15.302	12758	SYS\Solid17
Mesh Node 12759	39	210.5	13.538	12759	SYS\Solid17
Mesh Node 12760	39	210.5	11.773	12760	SYS\Solid17
Mesh Node 12761	39	210.5	10.008	12761	SYS\Solid17
Mesh Node 12762	39	213.09	19.305	12762	SYS\Solid17
Mesh Node 12763	39	215.18	20.581	12763	SYS\Solid17
Mesh Node 12764	39	217.32	21.78	12764	SYS\Solid17
Mesh Node 12765	39	219.5	17.459	12765	SYS\Solid17
Mesh Node 12766	39	219.5	19.273	12766	SYS\Solid17
Mesh Node 12767	39	219.5	21.088	12767	SYS\Solid17
Mesh Node 12768	39	219.5	22.903	12768	SYS\Solid17
Mesh Node 12769	39	211.04	17.957	12769	SYS\Solid17
Mesh Node 12770	39	213.15	17.379	12770	SYS\Solid17
Mesh Node 12771	39	215.27	16.8	12771	SYS\Solid17
Mesh Node 12772	39	217.38	16.222	12772	SYS\Solid17
Mesh Node 12773	39	219.5	15.644	12773	SYS\Solid17
Mesh Node 12774	39	223.15	24.57	12774	SYS\Solid17
Mesh Node 12775	39	225.24	25.414	12775	SYS\Solid17
Mesh Node 12776	39	227.36	26.189	12776	SYS\Solid17
Mesh Node 12777	39	229.5	21.381	12777	SYS\Solid17
Mesh Node 12778	39	229.5	23.219	12778	SYS\Solid17
Mesh Node 12779	39	229.5	25.057	12779	SYS\Solid17
Mesh Node 12780	39	229.5	26.895	12780	SYS\Solid17
Mesh Node 12781	39	221.08	23.658	12781	SYS\Solid17
Mesh Node 12782	39	223.19	22.629	12782	SYS\Solid17
Mesh Node 12783	39	225.29	21.6	12783	SYS\Solid17
Mesh Node 12784	39	227.4	20.572	12784	SYS\Solid17
Mesh Node 12785	39	229.5	19.543	12785	SYS\Solid17
Mesh Node 12786	39	236.7	22.486	12786	SYS\Solid17
Mesh Node 12787	39	234.63	23.857	12787	SYS\Solid17
Mesh Node 12788	39	232.57	25.227	12788	SYS\Solid17
Mesh Node 12789	39	238.77	21.116	12789	SYS\Solid17
Mesh Node 12790	39	236.68	20.75	12790	SYS\Solid17
Mesh Node 12791	39	234.61	20.321	12791	SYS\Solid17
Mesh Node 12792	39	232.55	19.831	12792	SYS\Solid17
Mesh Node 12793	39	230.5	26.598	12793	SYS\Solid17
Mesh Node 12794	39	230.5	24.768	12794	SYS\Solid17
Mesh Node 12795	39	230.5	22.939	12795	SYS\Solid17
Mesh Node 12796	39	230.5	21.109	12796	SYS\Solid17
Mesh Node 12797	39	230.5	19.28	12797	SYS\Solid17
Mesh Node 12798	39	233.2	27.934	12798	SYS\Solid17
Mesh Node 12799	39	235.29	28.423	12799	SYS\Solid17
Mesh Node 12800	39	237.39	28.848	12800	SYS\Solid17
Mesh Node 12801	39	239.5	23.674	12801	SYS\Solid17
Mesh Node 12802	39	239.5	25.518	12802	SYS\Solid17
Mesh Node 12803	39	239.5	27.362	12803	SYS\Solid17
Mesh Node 12804	39	239.5	29.207	12804	SYS\Solid17
Mesh Node 12805	39	231.13	27.38	12805	SYS\Solid17
Mesh Node 12806	39	232.52	26.455	12806	SYS\Solid17
Mesh Node 12807	39	233.92	25.53	12807	SYS\Solid17
Mesh Node 12808	39	235.31	24.605	12808	SYS\Solid17
Mesh Node 12809	39	236.71	23.68	12809	SYS\Solid17
Mesh Node 12810	39	238.1	22.754	12810	SYS\Solid17
Mesh Node 12811	39	239.5	21.829	12811	SYS\Solid17
Mesh Node 12812	39	247.35	23.117	12812	SYS\Solid17
Mesh Node 12813	39	245.98	24.235	12813	SYS\Solid17
Mesh Node 12814	39	244.61	25.353	12814	SYS\Solid17
Mesh Node 12815	39	243.24	26.471	12815	SYS\Solid17
Mesh Node 12816	39	241.87	27.59	12816	SYS\Solid17
Mesh Node 12817	39	248.72	21.999	12817	SYS\Solid17
Mesh Node 12818	39	246.66	21.932	12818	SYS\Solid17
Mesh Node 12819	39	244.6	21.805	12819	SYS\Solid17
Mesh Node 12820	39	242.55	21.618	12820	SYS\Solid17
Mesh Node 12821	39	240.5	28.708	12821	SYS\Solid17
Mesh Node 12822	39	240.5	26.874	12822	SYS\Solid17
Mesh Node 12823	39	240.5	25.04	12823	SYS\Solid17
Mesh Node 12824	39	240.5	23.206	12824	SYS\Solid17
Mesh Node 12825	39	240.5	21.372	12825	SYS\Solid17
Mesh Node 12826	39	241.18	29.444	12826	SYS\Solid17
Mesh Node 12827	39	243.25	29.679	12827	SYS\Solid17
Mesh Node 12828	39	245.33	29.852	12828	SYS\Solid17
Mesh Node 12829	39	247.41	29.962	12829	SYS\Solid17
Mesh Node 12830	39	249.5	22.654	12830	SYS\Solid17
Mesh Node 12831	39	249.5	24.493	12831	SYS\Solid17
Mesh Node 12832	39	249.5	26.332	12832	SYS\Solid17
Mesh Node 12833	39	249.5	28.17	12833	SYS\Solid17
Mesh Node 12834	39	249.5	30.009	12834	SYS\Solid17
Mesh Node 12835	40	249.5	28.17	12835	SYS\Solid17
Mesh Node 12836	40	249.5	26.332	12836	SYS\Solid17
Mesh Node 12837	40	249.5	24.493	12837	SYS\Solid17
Mesh Node 12838	40	249.5	22.654	12838	SYS\Solid17
Mesh Node 12839	40	249.5	30.009	12839	SYS\Solid17
Mesh Node 12840	40	243.25	29.679	12840	SYS\Solid17
Mesh Node 12841	40	241.18	29.444	12841	SYS\Solid17
Mesh Node 12842	40	245.33	29.852	12842	SYS\Solid17
Mesh Node 12843	40	247.41	29.962	12843	SYS\Solid17
Mesh Node 12844	40	240.5	23.206	12844	SYS\Solid17
Mesh Node 12845	40	240.5	25.04	12845	SYS\Solid17
Mesh Node 12846	40	240.5	26.874	12846	SYS\Solid17
Mesh Node 12847	40	240.5	28.708	12847	SYS\Solid17
Mesh Node 12848	40	240.5	21.372	12848	SYS\Solid17
Mesh Node 12849	40	246.66	21.932	12849	SYS\Solid17
Mesh Node 12850	40	248.72	21.999	12850	SYS\Solid17
Mesh Node 12851	40	244.6	21.805	12851	SYS\Solid17
Mesh Node 12852	40	242.55	21.618	12852	SYS\Solid17
Mesh Node 12853	40	241.87	27.59	12853	SYS\Solid17
Mesh Node 12854	40	243.24	26.471	12854	SYS\Solid17
Mesh Node 12855	40	244.61	25.353	12855	SYS\Solid17
Mesh Node 12856	40	245.98	24.235	12856	SYS\Solid17
Mesh Node 12857	40	247.35	23.117	12857	SYS\Solid17
Mesh Node 12858	40	238.1	22.754	12858	SYS\Solid17
Mesh Node 12859	40	236.71	23.68	12859	SYS\Solid17
Mesh Node 12860	40	235.31	24.605	12860	SYS\Solid17
Mesh Node 12861	40	233.92	25.53	12861	SYS\Solid17
Mesh Node 12862	40	232.52	26.455	12862	SYS\Solid17
Mesh Node 12863	40	231.13	27.38	12863	SYS\Solid17
Mesh Node 12864	40	239.5	21.829	12864	SYS\Solid17
Mesh Node 12865	40	239.5	27.362	12865	SYS\Solid17
Mesh Node 12866	40	239.5	25.518	12866	SYS\Solid17
Mesh Node 12867	40	239.5	23.674	12867	SYS\Solid17
Mesh Node 12868	40	239.5	29.207	12868	SYS\Solid17
Mesh Node 12869	40	233.2	27.934	12869	SYS\Solid17
Mesh Node 12870	40	235.29	28.423	12870	SYS\Solid17
Mesh Node 12871	40	237.39	28.848	12871	SYS\Solid17
Mesh Node 12872	40	230.5	21.109	12872	SYS\Solid17
Mesh Node 12873	40	230.5	22.939	12873	SYS\Solid17
Mesh Node 12874	40	230.5	24.768	12874	SYS\Solid17
Mesh Node 12875	40	230.5	26.598	12875	SYS\Solid17
Mesh Node 12876	40	230.5	19.28	12876	SYS\Solid17
Mesh Node 12877	40	236.68	20.75	12877	SYS\Solid17
Mesh Node 12878	40	238.77	21.116	12878	SYS\Solid17
Mesh Node 12879	40	234.61	20.321	12879	SYS\Solid17
Mesh Node 12880	40	232.55	19.831	12880	SYS\Solid17
Mesh Node 12881	40	232.57	25.227	12881	SYS\Solid17
Mesh Node 12882	40	234.63	23.857	12882	SYS\Solid17
Mesh Node 12883	40	236.7	22.486	12883	SYS\Solid17
Mesh Node 12884	40	227.4	20.572	12884	SYS\Solid17
Mesh Node 12885	40	225.29	21.6	12885	SYS\Solid17
Mesh Node 12886	40	223.19	22.629	12886	SYS\Solid17
Mesh Node 12887	40	221.08	23.658	12887	SYS\Solid17
Mesh Node 12888	40	229.5	19.543	12888	SYS\Solid17
Mesh Node 12889	40	229.5	25.057	12889	SYS\Solid17
Mesh Node 12890	40	229.5	23.219	12890	SYS\Solid17
Mesh Node 12891	40	229.5	21.381	12891	SYS\Solid17
Mesh Node 12892	40	229.5	26.895	12892	SYS\Solid17
Mesh Node 12893	40	223.15	24.57	12893	SYS\Solid17
Mesh Node 12894	40	225.24	25.414	12894	SYS\Solid17
Mesh Node 12895	40	227.36	26.189	12895	SYS\Solid17
Mesh Node 12896	40	217.38	16.222	12896	SYS\Solid17
Mesh Node 12897	40	215.27	16.8	12897	SYS\Solid17
Mesh Node 12898	40	213.15	17.379	12898	SYS\Solid17
Mesh Node 12899	40	211.04	17.957	12899	SYS\Solid17
Mesh Node 12900	40	219.5	15.644	12900	SYS\Solid17
Mesh Node 12901	40	219.5	21.088	12901	SYS\Solid17
Mesh Node 12902	40	219.5	19.273	12902	SYS\Solid17
Mesh Node 12903	40	219.5	17.459	12903	SYS\Solid17
Mesh Node 12904	40	219.5	22.903	12904	SYS\Solid17
Mesh Node 12905	40	213.09	19.305	12905	SYS\Solid17
Mesh Node 12906	40	215.18	20.581	12906	SYS\Solid17
Mesh Node 12907	40	217.32	21.78	12907	SYS\Solid17
Mesh Node 12908	40	210.5	11.773	12908	SYS\Solid17
Mesh Node 12909	40	210.5	13.538	12909	SYS\Solid17
Mesh Node 12910	40	210.5	15.302	12910	SYS\Solid17
Mesh Node 12911	40	210.5	17.067	12911	SYS\Solid17
Mesh Node 12912	40	210.5	10.008	12912	SYS\Solid17
Mesh Node 12913	40	216.68	13.704	12913	SYS\Solid17
Mesh Node 12914	40	218.81	14.794	12914	SYS\Solid17
Mesh Node 12915	40	214.58	12.542	12915	SYS\Solid17
Mesh Node 12916	40	212.52	11.309	12916	SYS\Solid17
Mesh Node 12917	40	212.58	16.499	12917	SYS\Solid17
Mesh Node 12918	40	214.66	15.931	12918	SYS\Solid17
Mesh Node 12919	40	216.74	15.363	12919	SYS\Solid17
Mesh Node 12920	40	207.5	9.8886	12920	SYS\Solid17
Mesh Node 12921	40	205.49	9.9508	12921	SYS\Solid17
Mesh Node 12922	40	203.49	10.013	12922	SYS\Solid17
Mesh Node 12923	40	201.49	10.075	12923	SYS\Solid17
Mesh Node 12924	40	209.5	9.8264	12924	SYS\Solid17
Mesh Node 12925	40	209.5	15.112	12925	SYS\Solid17
Mesh Node 12926	40	209.5	13.35	12926	SYS\Solid17
Mesh Node 12927	40	209.5	11.588	12927	SYS\Solid17
Mesh Node 12928	40	209.5	16.874	12928	SYS\Solid17
Mesh Node 12929	40	202.75	11.292	12929	SYS\Solid17
Mesh Node 12930	40	204.04	12.476	12930	SYS\Solid17
Mesh Node 12931	40	205.36	13.627	12931	SYS\Solid17
Mesh Node 12932	40	206.71	14.744	12932	SYS\Solid17
Mesh Node 12933	40	208.09	15.827	12933	SYS\Solid17
Mesh Node 12934	40	206.86	8.9077	12934	SYS\Solid17
Mesh Node 12935	40	204.91	8.9684	12935	SYS\Solid17
Mesh Node 12936	40	202.95	9.0291	12936	SYS\Solid17
Mesh Node 12937	40	208.82	8.8471	12937	SYS\Solid17
Mesh Node 12938	40	201	9.0898	12938	SYS\Solid17
Mesh Node 12939	40	201	7.4151	12939	SYS\Solid17
Mesh Node 12940	40	201	5.7405	12940	SYS\Solid17
Mesh Node 12941	40	201	4.0658	12941	SYS\Solid17
Mesh Node 12942	40	201	2.3911	12942	SYS\Solid17
Mesh Node 12943	40	202.24	3.5437	12943	SYS\Solid17
Mesh Node 12944	40	203.5	4.6665	12944	SYS\Solid17
Mesh Node 12945	40	204.79	5.7589	12945	SYS\Solid17
Mesh Node 12946	40	206.11	6.8201	12946	SYS\Solid17
Mesh Node 12947	40	207.45	7.8497	12947	SYS\Solid17
Mesh Node 12948	40	226.73	19.786	12948	SYS\Solid17
Mesh Node 12949	40	224.65	20.801	12949	SYS\Solid17
Mesh Node 12950	40	222.58	21.815	12950	SYS\Solid17
Mesh Node 12951	40	228.8	18.772	12951	SYS\Solid17
Mesh Node 12952	40	220.5	22.83	12952	SYS\Solid17
Mesh Node 12953	40	220.5	21.02	12953	SYS\Solid17
Mesh Node 12954	40	220.5	19.211	12954	SYS\Solid17
Mesh Node 12955	40	220.5	17.401	12955	SYS\Solid17
Mesh Node 12956	40	220.5	15.592	12956	SYS\Solid17
Mesh Node 12957	40	222.54	16.484	12957	SYS\Solid17
Mesh Node 12958	40	224.6	17.312	12958	SYS\Solid17
Mesh Node 12959	40	226.69	18.074	12959	SYS\Solid17
Mesh Node 12960	40	267.43	25.227	12960	SYS\Solid17
Mesh Node 12961	40	265.37	23.857	12961	SYS\Solid17
Mesh Node 12962	40	263.3	22.486	12962	SYS\Solid17
Mesh Node 12963	40	269.5	26.598	12963	SYS\Solid17
Mesh Node 12964	40	261.23	21.116	12964	SYS\Solid17
Mesh Node 12965	40	263.32	20.75	12965	SYS\Solid17
Mesh Node 12966	40	265.39	20.321	12966	SYS\Solid17
Mesh Node 12967	40	267.45	19.831	12967	SYS\Solid17
Mesh Node 12968	40	269.5	19.28	12968	SYS\Solid17
Mesh Node 12969	40	269.5	21.109	12969	SYS\Solid17
Mesh Node 12970	40	269.5	22.939	12970	SYS\Solid17
Mesh Node 12971	40	269.5	24.768	12971	SYS\Solid17
Mesh Node 12972	40	277.42	21.815	12972	SYS\Solid17
Mesh Node 12973	40	275.35	20.801	12973	SYS\Solid17
Mesh Node 12974	40	273.27	19.786	12974	SYS\Solid17
Mesh Node 12975	40	279.5	22.83	12975	SYS\Solid17
Mesh Node 12976	40	271.2	18.772	12976	SYS\Solid17
Mesh Node 12977	40	273.31	18.074	12977	SYS\Solid17
Mesh Node 12978	40	275.4	17.312	12978	SYS\Solid17
Mesh Node 12979	40	277.46	16.484	12979	SYS\Solid17
Mesh Node 12980	40	279.5	15.592	12980	SYS\Solid17
Mesh Node 12981	40	279.5	17.401	12981	SYS\Solid17
Mesh Node 12982	40	279.5	19.211	12982	SYS\Solid17
Mesh Node 12983	40	279.5	21.02	12983	SYS\Solid17
Mesh Node 12984	40	287.42	16.499	12984	SYS\Solid17
Mesh Node 12985	40	285.34	15.931	12985	SYS\Solid17
Mesh Node 12986	40	283.26	15.363	12986	SYS\Solid17
Mesh Node 12987	40	289.5	17.067	12987	SYS\Solid17
Mesh Node 12988	40	281.19	14.794	12988	SYS\Solid17
Mesh Node 12989	40	283.32	13.704	12989	SYS\Solid17
Mesh Node 12990	40	285.42	12.542	12990	SYS\Solid17
Mesh Node 12991	40	287.48	11.309	12991	SYS\Solid17
Mesh Node 12992	40	289.5	10.008	12992	SYS\Solid17
Mesh Node 12993	40	289.5	11.773	12993	SYS\Solid17
Mesh Node 12994	40	289.5	13.538	12994	SYS\Solid17
Mesh Node 12995	40	289.5	15.302	12995	SYS\Solid17
Mesh Node 12996	40	297.05	9.0291	12996	SYS\Solid17
Mesh Node 12997	40	295.09	8.9684	12997	SYS\Solid17
Mesh Node 12998	40	293.14	8.9077	12998	SYS\Solid17
Mesh Node 12999	40	299	9.0898	12999	SYS\Solid17
Mesh Node 13000	40	291.18	8.8471	13000	SYS\Solid17
Mesh Node 13001	40	292.55	7.8497	13001	SYS\Solid17
Mesh Node 13002	40	293.89	6.8201	13002	SYS\Solid17
Mesh Node 13003	40	295.21	5.7589	13003	SYS\Solid17
Mesh Node 13004	40	296.5	4.6665	13004	SYS\Solid17
Mesh Node 13005	40	297.76	3.5437	13005	SYS\Solid17
Mesh Node 13006	40	299	2.3911	13006	SYS\Solid17
Mesh Node 13007	40	299	4.0658	13007	SYS\Solid17
Mesh Node 13008	40	299	5.7405	13008	SYS\Solid17
Mesh Node 13009	40	299	7.4151	13009	SYS\Solid17
Mesh Node 13010	40	300	2.5	13010	SYS\Solid17
Mesh Node 13011	40	300	5	13011	SYS\Solid17
Mesh Node 13012	40	300	7.5	13012	SYS\Solid17
Mesh Node 13013	40	300	10	13013	SYS\Solid17
Mesh Node 13014	40	300	0	13014	SYS\Solid17
Mesh Node 13015	40	292.18	6.8736	13015	SYS\Solid17
Mesh Node 13016	40	290.5	8.1044	13016	SYS\Solid17
Mesh Node 13017	40	293.83	5.5932	13017	SYS\Solid17
Mesh Node 13018	40	295.43	4.2645	13018	SYS\Solid17
Mesh Node 13019	40	297	2.8885	13019	SYS\Solid17
Mesh Node 13020	40	298.52	1.4666	13020	SYS\Solid17
Mesh Node 13021	40	290.5	2.0261	13021	SYS\Solid17
Mesh Node 13022	40	290.5	4.0522	13022	SYS\Solid17
Mesh Node 13023	40	290.5	6.0783	13023	SYS\Solid17
Mesh Node 13024	40	290.5	-1.06E-27	13024	SYS\Solid17
Mesh Node 13025	40	289.5	0	13025	SYS\Solid17
Mesh Node 13026	40	289.5	6.6006	13026	SYS\Solid17
Mesh Node 13027	40	289.5	4.4004	13027	SYS\Solid17
Mesh Node 13028	40	289.5	2.2002	13028	SYS\Solid17
Mesh Node 13029	40	289.5	8.8008	13029	SYS\Solid17
Mesh Node 13030	40	282.05	13.241	13030	SYS\Solid17
Mesh Node 13031	40	280.5	14.016	13031	SYS\Solid17
Mesh Node 13032	40	283.58	12.427	13032	SYS\Solid17
Mesh Node 13033	40	285.1	11.576	13033	SYS\Solid17
Mesh Node 13034	40	286.59	10.687	13034	SYS\Solid17
Mesh Node 13035	40	288.06	9.7621	13035	SYS\Solid17
Mesh Node 13036	40	280.5	2.336	13036	SYS\Solid17
Mesh Node 13037	40	280.5	4.6721	13037	SYS\Solid17
Mesh Node 13038	40	280.5	7.0081	13038	SYS\Solid17
Mesh Node 13039	40	280.5	9.3441	13039	SYS\Solid17
Mesh Node 13040	40	280.5	11.68	13040	SYS\Solid17
Mesh Node 13041	40	280.5	2.02E-28	13041	SYS\Solid17
Mesh Node 13042	40	279.5	0	13042	SYS\Solid17
Mesh Node 13043	40	279.5	12.075	13043	SYS\Solid17
Mesh Node 13044	40	279.5	9.6603	13044	SYS\Solid17
Mesh Node 13045	40	279.5	7.2453	13045	SYS\Solid17
Mesh Node 13046	40	279.5	4.8302	13046	SYS\Solid17
Mesh Node 13047	40	279.5	2.4151	13047	SYS\Solid17
Mesh Node 13048	40	279.5	14.491	13048	SYS\Solid17
Mesh Node 13049	40	272.79	17.195	13049	SYS\Solid17
Mesh Node 13050	40	270.5	17.941	13050	SYS\Solid17
Mesh Node 13051	40	275.06	16.371	13051	SYS\Solid17
Mesh Node 13052	40	277.3	15.469	13052	SYS\Solid17
Mesh Node 13053	40	270.5	2.2426	13053	SYS\Solid17
Mesh Node 13054	40	270.5	4.4853	13054	SYS\Solid17
Mesh Node 13055	40	270.5	6.7279	13055	SYS\Solid17
Mesh Node 13056	40	270.5	8.9706	13056	SYS\Solid17
Mesh Node 13057	40	270.5	11.213	13057	SYS\Solid17
Mesh Node 13058	40	270.5	13.456	13058	SYS\Solid17
Mesh Node 13059	40	270.5	15.698	13059	SYS\Solid17
Mesh Node 13060	40	270.5	-6.06E-28	13060	SYS\Solid17
Mesh Node 13061	40	269.5	0	13061	SYS\Solid17
Mesh Node 13062	40	269.5	15.959	13062	SYS\Solid17
Mesh Node 13063	40	269.5	13.679	13063	SYS\Solid17
Mesh Node 13064	40	269.5	11.4	13064	SYS\Solid17
Mesh Node 13065	40	269.5	9.1196	13065	SYS\Solid17
Mesh Node 13066	40	269.5	6.8397	13066	SYS\Solid17
Mesh Node 13067	40	269.5	4.5598	13067	SYS\Solid17
Mesh Node 13068	40	269.5	2.2799	13068	SYS\Solid17
Mesh Node 13069	40	269.5	18.239	13069	SYS\Solid17
Mesh Node 13070	40	262.77	19.835	13070	SYS\Solid17
Mesh Node 13071	40	260.5	20.218	13071	SYS\Solid17
Mesh Node 13072	40	265.03	19.377	13072	SYS\Solid17
Mesh Node 13073	40	267.28	18.845	13073	SYS\Solid17
Mesh Node 13074	40	260.5	2.0218	13074	SYS\Solid17
Mesh Node 13075	40	260.5	4.0436	13075	SYS\Solid17
Mesh Node 13076	40	260.5	6.0655	13076	SYS\Solid17
Mesh Node 13077	40	260.5	8.0873	13077	SYS\Solid17
Mesh Node 13078	40	260.5	10.109	13078	SYS\Solid17
Mesh Node 13079	40	260.5	12.131	13079	SYS\Solid17
Mesh Node 13080	40	260.5	14.153	13080	SYS\Solid17
Mesh Node 13081	40	260.5	16.175	13081	SYS\Solid17
Mesh Node 13082	40	260.5	18.196	13082	SYS\Solid17
Mesh Node 13083	40	260.5	2.12E-27	13083	SYS\Solid17
Mesh Node 13084	40	259.5	0	13084	SYS\Solid17
Mesh Node 13085	40	259.5	18.326	13085	SYS\Solid17
Mesh Node 13086	40	259.5	16.29	13086	SYS\Solid17
Mesh Node 13087	40	259.5	14.254	13087	SYS\Solid17
Mesh Node 13088	40	259.5	12.218	13088	SYS\Solid17
Mesh Node 13089	40	259.5	10.181	13089	SYS\Solid17
Mesh Node 13090	40	259.5	8.145	13090	SYS\Solid17
Mesh Node 13091	40	259.5	6.1088	13091	SYS\Solid17
Mesh Node 13092	40	259.5	4.0725	13092	SYS\Solid17
Mesh Node 13093	40	259.5	2.0363	13093	SYS\Solid17
Mesh Node 13094	40	259.5	20.363	13094	SYS\Solid17
Mesh Node 13095	40	252.76	20.956	13095	SYS\Solid17
Mesh Node 13096	40	250.5	21.008	13096	SYS\Solid17
Mesh Node 13097	40	255.01	20.831	13097	SYS\Solid17
Mesh Node 13098	40	257.26	20.633	13098	SYS\Solid17
Mesh Node 13099	40	250.5	2.1008	13099	SYS\Solid17
Mesh Node 13100	40	250.5	4.2017	13100	SYS\Solid17
Mesh Node 13101	40	250.5	6.3025	13101	SYS\Solid17
Mesh Node 13102	40	250.5	8.4034	13102	SYS\Solid17
Mesh Node 13103	40	250.5	10.504	13103	SYS\Solid17
Mesh Node 13104	40	250.5	12.605	13104	SYS\Solid17
Mesh Node 13105	40	250.5	14.706	13105	SYS\Solid17
Mesh Node 13106	40	250.5	16.807	13106	SYS\Solid17
Mesh Node 13107	40	250.5	18.908	13107	SYS\Solid17
Mesh Node 13108	40	250.5	5.30E-28	13108	SYS\Solid17
Mesh Node 13109	40	249.5	0	13109	SYS\Solid17
Mesh Node 13110	40	249.5	18.908	13110	SYS\Solid17
Mesh Node 13111	40	249.5	16.807	13111	SYS\Solid17
Mesh Node 13112	40	249.5	14.706	13112	SYS\Solid17
Mesh Node 13113	40	249.5	12.605	13113	SYS\Solid17
Mesh Node 13114	40	249.5	10.504	13114	SYS\Solid17
Mesh Node 13115	40	249.5	8.4034	13115	SYS\Solid17
Mesh Node 13116	40	249.5	6.3025	13116	SYS\Solid17
Mesh Node 13117	40	249.5	4.2017	13117	SYS\Solid17
Mesh Node 13118	40	249.5	2.1008	13118	SYS\Solid17
Mesh Node 13119	40	249.5	21.008	13119	SYS\Solid17
Mesh Node 13120	40	242.74	20.633	13120	SYS\Solid17
Mesh Node 13121	40	240.5	20.363	13121	SYS\Solid17
Mesh Node 13122	40	244.99	20.831	13122	SYS\Solid17
Mesh Node 13123	40	247.24	20.956	13123	SYS\Solid17
Mesh Node 13124	40	240.5	2.0363	13124	SYS\Solid17
Mesh Node 13125	40	240.5	4.0725	13125	SYS\Solid17
Mesh Node 13126	40	240.5	6.1088	13126	SYS\Solid17
Mesh Node 13127	40	240.5	8.145	13127	SYS\Solid17
Mesh Node 13128	40	240.5	10.181	13128	SYS\Solid17
Mesh Node 13129	40	240.5	12.218	13129	SYS\Solid17
Mesh Node 13130	40	240.5	14.254	13130	SYS\Solid17
Mesh Node 13131	40	240.5	16.29	13131	SYS\Solid17
Mesh Node 13132	40	240.5	18.326	13132	SYS\Solid17
Mesh Node 13133	40	240.5	2.75E-27	13133	SYS\Solid17
Mesh Node 13134	40	239.5	3.47E-15	13134	SYS\Solid17
Mesh Node 13135	40	239.5	18.196	13135	SYS\Solid17
Mesh Node 13136	40	239.5	16.175	13136	SYS\Solid17
Mesh Node 13137	40	239.5	14.153	13137	SYS\Solid17
Mesh Node 13138	40	239.5	12.131	13138	SYS\Solid17
Mesh Node 13139	40	239.5	10.109	13139	SYS\Solid17
Mesh Node 13140	40	239.5	8.0873	13140	SYS\Solid17
Mesh Node 13141	40	239.5	6.0655	13141	SYS\Solid17
Mesh Node 13142	40	239.5	4.0436	13142	SYS\Solid17
Mesh Node 13143	40	239.5	2.0218	13143	SYS\Solid17
Mesh Node 13144	40	239.5	20.218	13144	SYS\Solid17
Mesh Node 13145	40	232.72	18.845	13145	SYS\Solid17
Mesh Node 13146	40	230.5	18.239	13146	SYS\Solid17
Mesh Node 13147	40	234.97	19.377	13147	SYS\Solid17
Mesh Node 13148	40	237.23	19.835	13148	SYS\Solid17
Mesh Node 13149	40	230.5	2.2799	13149	SYS\Solid17
Mesh Node 13150	40	230.5	4.5598	13150	SYS\Solid17
Mesh Node 13151	40	230.5	6.8397	13151	SYS\Solid17
Mesh Node 13152	40	230.5	9.1196	13152	SYS\Solid17
Mesh Node 13153	40	230.5	11.4	13153	SYS\Solid17
Mesh Node 13154	40	230.5	13.679	13154	SYS\Solid17
Mesh Node 13155	40	230.5	15.959	13155	SYS\Solid17
Mesh Node 13156	40	230.5	-2.78E-28	13156	SYS\Solid17
Mesh Node 13157	40	229.5	0	13157	SYS\Solid17
Mesh Node 13158	40	229.5	15.698	13158	SYS\Solid17
Mesh Node 13159	40	229.5	13.456	13159	SYS\Solid17
Mesh Node 13160	40	229.5	11.213	13160	SYS\Solid17
Mesh Node 13161	40	229.5	8.9706	13161	SYS\Solid17
Mesh Node 13162	40	229.5	6.7279	13162	SYS\Solid17
Mesh Node 13163	40	229.5	4.4853	13163	SYS\Solid17
Mesh Node 13164	40	229.5	2.2426	13164	SYS\Solid17
Mesh Node 13165	40	229.5	17.941	13165	SYS\Solid17
Mesh Node 13166	40	222.7	15.469	13166	SYS\Solid17
Mesh Node 13167	40	220.5	14.491	13167	SYS\Solid17
Mesh Node 13168	40	224.94	16.371	13168	SYS\Solid17
Mesh Node 13169	40	227.21	17.195	13169	SYS\Solid17
Mesh Node 13170	40	220.5	2.4151	13170	SYS\Solid17
Mesh Node 13171	40	220.5	4.8302	13171	SYS\Solid17
Mesh Node 13172	40	220.5	7.2453	13172	SYS\Solid17
Mesh Node 13173	40	220.5	9.6603	13173	SYS\Solid17
Mesh Node 13174	40	220.5	12.075	13174	SYS\Solid17
Mesh Node 13175	40	220.5	0	13175	SYS\Solid17
Mesh Node 13176	40	219.5	0	13176	SYS\Solid17
Mesh Node 13177	40	219.5	11.68	13177	SYS\Solid17
Mesh Node 13178	40	219.5	9.3441	13178	SYS\Solid17
Mesh Node 13179	40	219.5	7.0081	13179	SYS\Solid17
Mesh Node 13180	40	219.5	4.6721	13180	SYS\Solid17
Mesh Node 13181	40	219.5	2.336	13181	SYS\Solid17
Mesh Node 13182	40	219.5	14.016	13182	SYS\Solid17
Mesh Node 13183	40	211.94	9.7621	13183	SYS\Solid17
